Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,(case) channel,(case) department,(case) group,(case) responsible,concept:instance,lifecycle:transition,org:group
case-10098,T05 Print and send confirmation of receipt,Resource03,2011/10/26 00:08:23.484,Variant 1,1,Internet,General,Group 8,Resource11,task-44541,complete,Group 2
case-10098,T06 Determine necessity of stop advice,Resource03,2011/10/26 00:08:54.842,Variant 1,1,Internet,General,Group 8,Resource11,task-44539,complete,Group 1
case-10098,T10 Determine necessity to stop indication,Resource03,2011/10/26 00:09:21.982,Variant 1,1,Internet,General,Group 8,Resource11,task-44542,complete,Group 1
case-10099,Confirmation of receipt,Resource03,2011/10/26 17:04:38.421,Variant 1,1,Internet,General,Group 8,Resource11,task-44008,complete,EMPTY
case-10099,T02 Check confirmation of receipt,Resource03,2011/10/26 17:04:58.466,Variant 1,1,Internet,General,Group 8,Resource11,task-44588,complete,Group 4
case-10099,T04 Determine confirmation of receipt,Resource03,2011/10/26 17:05:15.074,Variant 1,1,Internet,General,Group 8,Resource11,task-44590,complete,Group 3
case-10099,T05 Print and send confirmation of receipt,Resource03,2011/10/26 17:05:29.235,Variant 1,1,Internet,General,Group 8,Resource11,task-44591,complete,Group 2
case-10099,T06 Determine necessity of stop advice,Resource03,2011/10/26 17:05:43.792,Variant 1,1,Internet,General,Group 8,Resource11,task-44589,complete,Group 1
case-10099,T10 Determine necessity to stop indication,Resource03,2011/10/26 17:07:16.656,Variant 1,1,Internet,General,Group 8,Resource11,task-44592,complete,Group 1
case-10101,Confirmation of receipt,Resource03,2011/10/26 19:44:51.917,Variant 1,1,Internet,General,Group 8,Resource11,task-44010,complete,EMPTY
case-10101,T02 Check confirmation of receipt,Resource03,2011/10/26 19:45:23.672,Variant 1,1,Internet,General,Group 8,Resource11,task-44664,complete,Group 4
case-10101,T04 Determine confirmation of receipt,Resource03,2011/10/26 19:45:54.899,Variant 1,1,Internet,General,Group 8,Resource11,task-44666,complete,Group 3
case-10101,T05 Print and send confirmation of receipt,Resource03,2011/10/26 19:46:16.939,Variant 1,1,Internet,General,Group 8,Resource11,task-44667,complete,Group 2
case-10101,T06 Determine necessity of stop advice,Resource03,2011/10/26 19:46:40.098,Variant 1,1,Internet,General,Group 8,Resource11,task-44665,complete,Group 1
case-10101,T10 Determine necessity to stop indication,Resource03,2011/10/26 19:47:15.161,Variant 1,1,Internet,General,Group 8,Resource11,task-44668,complete,Group 1
case-10102,Confirmation of receipt,Resource02,2011/10/20 19:06:16.081,Variant 1,1,Internet,General,Group 5,Resource02,task-43717,complete,EMPTY
case-10102,T02 Check confirmation of receipt,Resource02,2011/10/27 21:46:27.098,Variant 1,1,Internet,General,Group 5,Resource02,task-43960,complete,EMPTY
case-10102,T04 Determine confirmation of receipt,Resource02,2011/10/27 21:46:49.205,Variant 1,1,Internet,General,Group 5,Resource02,task-44912,complete,Group 3
case-10102,T05 Print and send confirmation of receipt,admin1,2011/10/27 23:11:16.295,Variant 1,1,Internet,General,Group 5,Resource02,task-44913,complete,Group 2
case-10102,T06 Determine necessity of stop advice,Resource02,2011/11/17 17:13:20.068,Variant 1,1,Internet,General,Group 5,Resource02,task-43961,complete,Group 1
case-10102,T10 Determine necessity to stop indication,Resource02,2011/11/17 17:14:21.708,Variant 1,1,Internet,General,Group 5,Resource02,task-46924,complete,Group 1
case-10103,Confirmation of receipt,Resource02,2011/11/15 16:20:14.205,Variant 1,1,Internet,General,Group 5,Resource02,task-43718,complete,EMPTY
case-10103,T02 Check confirmation of receipt,Resource02,2011/11/15 16:20:38.880,Variant 1,1,Internet,General,Group 5,Resource02,task-46638,complete,Group 4
case-10103,T04 Determine confirmation of receipt,Resource02,2011/11/15 16:21:00.327,Variant 1,1,Internet,General,Group 5,Resource02,task-46640,complete,Group 3
case-10103,T05 Print and send confirmation of receipt,Resource02,2011/11/15 16:21:22.524,Variant 1,1,Internet,General,Group 5,Resource02,task-46641,complete,Group 2
case-10103,T06 Determine necessity of stop advice,Resource02,2011/11/15 16:42:16.335,Variant 1,1,Internet,General,Group 5,Resource02,task-46639,complete,Group 1
case-10103,T10 Determine necessity to stop indication,Resource02,2011/11/15 16:42:43.828,Variant 1,1,Internet,General,Group 5,Resource02,task-46642,complete,Group 1
case-10105,Confirmation of receipt,Resource03,2011/10/26 22:45:46.454,Variant 1,1,Internet,General,Group 8,Resource11,task-44050,complete,EMPTY
case-10105,T02 Check confirmation of receipt,Resource03,2011/10/26 22:46:05.211,Variant 1,1,Internet,General,Group 8,Resource11,task-44690,complete,Group 4
case-10105,T04 Determine confirmation of receipt,Resource03,2011/10/26 22:46:20.612,Variant 1,1,Internet,General,Group 8,Resource11,task-44692,complete,Group 3
case-10105,T05 Print and send confirmation of receipt,Resource03,2011/10/26 22:46:39.019,Variant 1,1,Internet,General,Group 8,Resource11,task-44693,complete,Group 2
case-10105,T06 Determine necessity of stop advice,Resource03,2011/10/26 22:46:55.969,Variant 1,1,Internet,General,Group 8,Resource11,task-44691,complete,Group 1
case-10105,T10 Determine necessity to stop indication,Resource03,2011/10/26 22:47:17.500,Variant 1,1,Internet,General,Group 8,Resource11,task-44694,complete,Group 1
case-10120,Confirmation of receipt,Resource05,2011/10/25 17:56:31.704,Variant 1,1,Internet,General,Group 5,Resource05,task-44018,complete,EMPTY
case-10120,T02 Check confirmation of receipt,Resource05,2011/10/25 17:57:00.379,Variant 1,1,Internet,General,Group 5,Resource05,task-44401,complete,Group 4
case-10120,T04 Determine confirmation of receipt,Resource05,2011/10/25 19:34:25.395,Variant 1,1,Internet,General,Group 5,Resource05,task-44403,complete,EMPTY
case-10120,T05 Print and send confirmation of receipt,Resource05,2011/10/25 19:34:46.250,Variant 1,1,Internet,General,Group 5,Resource05,task-44423,complete,Group 2
case-10120,T06 Determine necessity of stop advice,Resource05,2011/10/25 19:35:58.954,Variant 1,1,Internet,General,Group 5,Resource05,task-44402,complete,Group 1
case-10120,T10 Determine necessity to stop indication,Resource05,2011/10/25 21:45:05.459,Variant 1,1,Internet,General,Group 5,Resource05,task-44424,complete,Group 1
case-10127,Confirmation of receipt,Resource06,2011/10/27 16:37:51.459,Variant 1,1,Internet,General,Group 5,Resource06,task-44038,complete,EMPTY
case-10127,T02 Check confirmation of receipt,Resource06,2011/10/27 16:38:11.536,Variant 1,1,Internet,General,Group 5,Resource06,task-44809,complete,Group 4
case-10127,T04 Determine confirmation of receipt,Resource06,2011/10/27 16:38:39.137,Variant 1,1,Internet,General,Group 5,Resource06,task-44811,complete,Group 3
case-10127,T05 Print and send confirmation of receipt,Resource06,2011/10/27 16:39:02.930,Variant 1,1,Internet,General,Group 5,Resource06,task-44812,complete,Group 2
case-10127,T06 Determine necessity of stop advice,Resource06,2011/10/27 16:39:43.531,Variant 1,1,Internet,General,Group 5,Resource06,task-44810,complete,Group 1
case-10127,T10 Determine necessity to stop indication,Resource06,2011/10/27 16:40:03.485,Variant 1,1,Internet,General,Group 5,Resource06,task-44814,complete,Group 1
case-10134,Confirmation of receipt,Resource03,2011/10/26 23:04:21.840,Variant 1,1,Internet,General,Group 8,Resource11,task-44094,complete,EMPTY
case-10134,T02 Check confirmation of receipt,Resource03,2011/10/26 23:04:43.045,Variant 1,1,Internet,General,Group 8,Resource11,task-44711,complete,Group 4
case-10134,T04 Determine confirmation of receipt,Resource03,2011/10/26 23:05:00.324,Variant 1,1,Internet,General,Group 8,Resource11,task-44713,complete,Group 3
case-10134,T05 Print and send confirmation of receipt,Resource03,2011/10/26 23:05:19.716,Variant 1,1,Internet,General,Group 8,Resource11,task-44714,complete,Group 2
case-10134,T06 Determine necessity of stop advice,Resource03,2011/10/26 23:05:34.867,Variant 1,1,Internet,General,Group 8,Resource11,task-44712,complete,Group 1
case-10134,T10 Determine necessity to stop indication,Resource03,2011/10/26 23:05:59.098,Variant 1,1,Internet,General,Group 8,Resource11,task-44715,complete,Group 1
case-10146,Confirmation of receipt,Resource03,2011/11/08 00:24:56.152,Variant 1,1,Internet,General,Group 2,Resource03,task-44278,complete,EMPTY
case-10146,T02 Check confirmation of receipt,Resource03,2011/11/08 00:25:45.882,Variant 1,1,Internet,General,Group 2,Resource03,task-45622,complete,Group 4
case-10146,T04 Determine confirmation of receipt,Resource03,2011/11/16 21:05:43.389,Variant 1,1,Internet,General,Group 2,Resource03,task-45624,complete,EMPTY
case-10146,T05 Print and send confirmation of receipt,Resource03,2011/11/16 21:06:16.314,Variant 1,1,Internet,General,Group 2,Resource03,task-46832,complete,Group 2
case-10146,T06 Determine necessity of stop advice,Resource03,2011/11/16 21:06:32.021,Variant 1,1,Internet,General,Group 2,Resource03,task-45623,complete,Group 1
case-10146,T10 Determine necessity to stop indication,Resource03,2011/11/16 21:07:02.208,Variant 1,1,Internet,General,Group 2,Resource03,task-46833,complete,Group 1
case-10147,Confirmation of receipt,Resource03,2011/10/27 00:07:55.282,Variant 1,1,Internet,General,Group 8,Resource11,task-44297,complete,EMPTY
case-10147,T02 Check confirmation of receipt,Resource03,2011/10/27 00:10:03.859,Variant 1,1,Internet,General,Group 8,Resource11,task-44759,complete,Group 4
case-10147,T04 Determine confirmation of receipt,Resource03,2011/10/27 00:10:19.743,Variant 1,1,Internet,General,Group 8,Resource11,task-44761,complete,Group 3
case-10147,T05 Print and send confirmation of receipt,Resource03,2011/10/27 00:10:44.250,Variant 1,1,Internet,General,Group 8,Resource11,task-44762,complete,Group 2
case-10147,T06 Determine necessity of stop advice,Resource03,2011/10/27 00:10:58.544,Variant 1,1,Internet,General,Group 8,Resource11,task-44760,complete,Group 1
case-10147,T10 Determine necessity to stop indication,Resource03,2011/10/27 00:11:19.812,Variant 1,1,Internet,General,Group 8,Resource11,task-44763,complete,Group 1
case-10159,Confirmation of receipt,Resource03,2011/11/10 20:00:39.952,Variant 1,1,Internet,General,Group 8,Resource11,task-44315,complete,EMPTY
case-10159,T02 Check confirmation of receipt,Resource03,2011/11/10 20:01:15.080,Variant 1,1,Internet,General,Group 8,Resource11,task-46200,complete,Group 4
case-10159,T04 Determine confirmation of receipt,Resource03,2011/11/10 20:02:07.499,Variant 1,1,Internet,General,Group 8,Resource11,task-46202,complete,Group 3
case-10159,T05 Print and send confirmation of receipt,Resource03,2011/11/10 20:02:24.015,Variant 1,1,Internet,General,Group 8,Resource11,task-46203,complete,Group 2
case-10159,T06 Determine necessity of stop advice,Resource03,2011/11/10 20:02:41.340,Variant 1,1,Internet,General,Group 8,Resource11,task-46201,complete,Group 1
case-10159,T10 Determine necessity to stop indication,Resource03,2011/11/10 20:03:55.840,Variant 1,1,Internet,General,Group 8,Resource11,task-46204,complete,Group 1
case-10196,Confirmation of receipt,Resource23,2011/11/07 17:53:41.967,Variant 1,1,Internet,General,Group 5,Resource23,task-44626,complete,EMPTY
case-10196,T02 Check confirmation of receipt,Resource23,2011/11/07 17:59:27.936,Variant 1,1,Internet,General,Group 5,Resource23,task-45499,complete,Group 4
case-10196,T04 Determine confirmation of receipt,Resource23,2011/11/07 17:59:55.396,Variant 1,1,Internet,General,Group 5,Resource23,task-45501,complete,Group 3
case-10196,T05 Print and send confirmation of receipt,Resource23,2011/11/07 18:00:26.195,Variant 1,1,Internet,General,Group 5,Resource23,task-45502,complete,Group 2
case-10196,T06 Determine necessity of stop advice,Resource23,2011/11/07 18:03:53.415,Variant 1,1,Internet,General,Group 5,Resource23,task-45500,complete,Group 1
case-10196,T10 Determine necessity to stop indication,Resource23,2011/11/07 18:04:19.919,Variant 1,1,Internet,General,Group 5,Resource23,task-45503,complete,Group 1
case-10199,Confirmation of receipt,Resource13,2011/10/31 21:27:03.433,Variant 1,1,Desk,General,Group 5,Resource13,task-44710,complete,EMPTY
case-10199,T02 Check confirmation of receipt,Resource13,2011/10/31 21:27:59.136,Variant 1,1,Desk,General,Group 5,Resource13,task-45152,complete,EMPTY
case-10199,T04 Determine confirmation of receipt,Resource13,2011/10/31 21:29:26.336,Variant 1,1,Desk,General,Group 5,Resource13,task-45154,complete,EMPTY
case-10199,T05 Print and send confirmation of receipt,Resource13,2011/10/31 21:30:30.258,Variant 1,1,Desk,General,Group 5,Resource13,task-45155,complete,EMPTY
case-10199,T06 Determine necessity of stop advice,Resource13,2011/10/31 21:30:58.868,Variant 1,1,Desk,General,Group 5,Resource13,task-45153,complete,Group 1
case-10199,T10 Determine necessity to stop indication,Resource13,2011/10/31 21:31:26.913,Variant 1,1,Desk,General,Group 5,Resource13,task-45159,complete,Group 1
case-10202,Confirmation of receipt,Resource23,2011/11/11 20:26:45.553,Variant 1,1,Desk,General,Group 5,Resource23,task-44758,complete,EMPTY
case-10202,T02 Check confirmation of receipt,Resource23,2011/11/11 20:27:13.213,Variant 1,1,Desk,General,Group 5,Resource23,task-46355,complete,Group 4
case-10202,T04 Determine confirmation of receipt,Resource23,2011/11/11 20:27:35.312,Variant 1,1,Desk,General,Group 5,Resource23,task-46357,complete,Group 3
case-10202,T05 Print and send confirmation of receipt,Resource23,2011/11/11 20:28:32.859,Variant 1,1,Desk,General,Group 5,Resource23,task-46358,complete,EMPTY
case-10202,T06 Determine necessity of stop advice,Resource23,2011/11/11 20:28:54.141,Variant 1,1,Desk,General,Group 5,Resource23,task-46356,complete,Group 1
case-10202,T10 Determine necessity to stop indication,Resource23,2011/11/11 20:29:22.728,Variant 1,1,Desk,General,Group 5,Resource23,task-46360,complete,Group 1
case-10211,Confirmation of receipt,Resource03,2011/11/08 01:10:25.162,Variant 1,1,Internet,General,Group 8,Resource11,task-44920,complete,EMPTY
case-10211,T02 Check confirmation of receipt,Resource03,2011/11/08 01:10:46.884,Variant 1,1,Internet,General,Group 8,Resource11,task-45661,complete,Group 4
case-10211,T04 Determine confirmation of receipt,Resource03,2011/11/08 01:11:03.116,Variant 1,1,Internet,General,Group 8,Resource11,task-45663,complete,Group 3
case-10211,T05 Print and send confirmation of receipt,Resource03,2011/11/08 01:11:17.467,Variant 1,1,Internet,General,Group 8,Resource11,task-45664,complete,Group 2
case-10211,T06 Determine necessity of stop advice,Resource03,2011/11/08 01:11:33.028,Variant 1,1,Internet,General,Group 8,Resource11,task-45662,complete,Group 1
case-10211,T10 Determine necessity to stop indication,Resource03,2011/11/08 01:11:56.020,Variant 1,1,Internet,General,Group 8,Resource11,task-45665,complete,Group 1
case-10218,Confirmation of receipt,Resource03,2011/11/08 01:38:30.783,Variant 1,1,Internet,General,Group 8,Resource11,task-44926,complete,EMPTY
case-10218,T02 Check confirmation of receipt,Resource03,2011/11/08 01:39:57.124,Variant 1,1,Internet,General,Group 8,Resource11,task-45681,complete,Group 4
case-10218,T04 Determine confirmation of receipt,Resource03,2011/11/08 01:40:14.204,Variant 1,1,Internet,General,Group 8,Resource11,task-45683,complete,Group 3
case-10218,T05 Print and send confirmation of receipt,Resource03,2011/11/08 01:40:27.744,Variant 1,1,Internet,General,Group 8,Resource11,task-45684,complete,Group 2
case-10218,T06 Determine necessity of stop advice,Resource03,2011/11/08 01:40:42.920,Variant 1,1,Internet,General,Group 8,Resource11,task-45682,complete,Group 1
case-10218,T10 Determine necessity to stop indication,Resource03,2011/11/08 01:41:08.668,Variant 1,1,Internet,General,Group 8,Resource11,task-45685,complete,Group 1
case-10220,Confirmation of receipt,Resource03,2011/11/08 18:00:30.827,Variant 1,1,Internet,General,Group 8,Resource11,task-44928,complete,EMPTY
case-10220,T02 Check confirmation of receipt,Resource03,2011/11/08 18:01:19.566,Variant 1,1,Internet,General,Group 8,Resource11,task-45705,complete,Group 4
case-10220,T04 Determine confirmation of receipt,Resource03,2011/11/08 18:01:39.235,Variant 1,1,Internet,General,Group 8,Resource11,task-45707,complete,Group 3
case-10220,T05 Print and send confirmation of receipt,Resource03,2011/11/08 18:01:56.265,Variant 1,1,Internet,General,Group 8,Resource11,task-45708,complete,Group 2
case-10220,T06 Determine necessity of stop advice,Resource03,2011/11/08 18:02:13.352,Variant 1,1,Internet,General,Group 8,Resource11,task-45706,complete,Group 1
case-10220,T10 Determine necessity to stop indication,Resource03,2011/11/08 18:02:42.865,Variant 1,1,Internet,General,Group 8,Resource11,task-45709,complete,Group 1
case-10221,Confirmation of receipt,Resource14,2011/11/29 21:27:58.006,Variant 1,1,Internet,General,Group 5,Resource14,task-44932,complete,EMPTY
case-10221,T02 Check confirmation of receipt,Resource14,2011/11/29 21:29:42.082,Variant 1,1,Internet,General,Group 5,Resource14,task-48452,complete,Group 4
case-10221,T04 Determine confirmation of receipt,Resource14,2011/11/29 21:30:24.691,Variant 1,1,Internet,General,Group 5,Resource14,task-48454,complete,Group 3
case-10221,T05 Print and send confirmation of receipt,Resource14,2011/11/29 21:30:47.253,Variant 1,1,Internet,General,Group 5,Resource14,task-48455,complete,Group 2
case-10221,T06 Determine necessity of stop advice,Resource14,2011/11/29 21:41:42.876,Variant 1,1,Internet,General,Group 5,Resource14,task-48453,complete,Group 1
case-10221,T10 Determine necessity to stop indication,Resource14,2011/11/29 21:43:19.895,Variant 1,1,Internet,General,Group 5,Resource14,task-48460,complete,Group 1
case-10222,Confirmation of receipt,Resource22,2011/11/24 23:48:41.587,Variant 1,1,Internet,General,Group 5,Resource22,task-44933,complete,EMPTY
case-10222,T02 Check confirmation of receipt,Resource22,2011/11/24 23:49:36.208,Variant 1,1,Internet,General,Group 5,Resource22,task-47890,complete,Group 4
case-10222,T04 Determine confirmation of receipt,Resource22,2011/11/24 23:50:25.478,Variant 1,1,Internet,General,Group 5,Resource22,task-47895,complete,Group 3
case-10222,T05 Print and send confirmation of receipt,Resource22,2011/11/24 23:51:41.327,Variant 1,1,Internet,General,Group 5,Resource22,task-47897,complete,Group 2
case-10222,T06 Determine necessity of stop advice,Resource22,2011/11/25 00:25:55.356,Variant 1,1,Internet,General,Group 5,Resource22,task-47891,complete,Group 1
case-10222,T10 Determine necessity to stop indication,Resource22,2011/11/25 00:27:02.129,Variant 1,1,Internet,General,Group 5,Resource22,task-47939,complete,Group 1
case-10223,Confirmation of receipt,Resource03,2011/11/08 18:18:47.312,Variant 1,1,Internet,General,Group 8,Resource11,task-44935,complete,EMPTY
case-10223,T02 Check confirmation of receipt,Resource03,2011/11/08 18:20:22.751,Variant 1,1,Internet,General,Group 8,Resource11,task-45740,complete,Group 4
case-10223,T04 Determine confirmation of receipt,Resource03,2011/11/08 18:20:41.418,Variant 1,1,Internet,General,Group 8,Resource11,task-45742,complete,Group 3
case-10223,T05 Print and send confirmation of receipt,Resource03,2011/11/08 18:20:56.808,Variant 1,1,Internet,General,Group 8,Resource11,task-45743,complete,Group 2
case-10223,T06 Determine necessity of stop advice,Resource03,2011/11/08 18:21:16.142,Variant 1,1,Internet,General,Group 8,Resource11,task-45741,complete,Group 1
case-10223,T10 Determine necessity to stop indication,Resource03,2011/11/08 18:21:43.487,Variant 1,1,Internet,General,Group 8,Resource11,task-45744,complete,Group 1
case-10232,Confirmation of receipt,Resource16,2011/12/07 21:16:57.518,Variant 1,1,Internet,General,Group 8,Resource01,task-45094,complete,EMPTY
case-10232,T02 Check confirmation of receipt,Resource16,2011/12/07 21:20:41.121,Variant 1,1,Internet,General,Group 8,Resource01,task-49332,complete,Group 4
case-10232,T04 Determine confirmation of receipt,Resource16,2011/12/07 21:21:05.443,Variant 1,1,Internet,General,Group 8,Resource01,task-49337,complete,Group 3
case-10232,T05 Print and send confirmation of receipt,Resource16,2011/12/07 21:21:28.467,Variant 1,1,Internet,General,Group 8,Resource01,task-49338,complete,Group 2
case-10232,T06 Determine necessity of stop advice,Resource16,2011/12/07 21:21:51.193,Variant 1,1,Internet,General,Group 8,Resource01,task-49333,complete,Group 1
case-10232,T10 Determine necessity to stop indication,Resource16,2011/12/07 21:22:21.436,Variant 1,1,Internet,General,Group 8,Resource01,task-49339,complete,Group 1
case-10286,Confirmation of receipt,Resource03,2011/11/09 18:19:20.905,Variant 1,1,Post,General,Group 8,Resource11,task-45479,complete,EMPTY
case-10286,T02 Check confirmation of receipt,Resource03,2011/11/09 18:22:21.141,Variant 1,1,Post,General,Group 8,Resource11,task-45885,complete,Group 4
case-10286,T04 Determine confirmation of receipt,Resource03,2011/11/09 18:22:39.816,Variant 1,1,Post,General,Group 8,Resource11,task-45887,complete,Group 3
case-10286,T05 Print and send confirmation of receipt,Resource03,2011/11/09 18:22:57.042,Variant 1,1,Post,General,Group 8,Resource11,task-45888,complete,Group 2
case-10286,T06 Determine necessity of stop advice,Resource03,2011/11/09 18:23:13.487,Variant 1,1,Post,General,Group 8,Resource11,task-45886,complete,Group 1
case-10286,T10 Determine necessity to stop indication,Resource03,2011/11/09 18:31:00.488,Variant 1,1,Post,General,Group 8,Resource11,task-45889,complete,Group 1
case-10287,Confirmation of receipt,Resource03,2011/11/09 19:36:08.748,Variant 1,1,Internet,General,Group 8,Resource11,task-45580,complete,EMPTY
case-10287,T02 Check confirmation of receipt,Resource03,2011/11/09 19:36:27.973,Variant 1,1,Internet,General,Group 8,Resource11,task-45929,complete,Group 4
case-10287,T04 Determine confirmation of receipt,Resource03,2011/11/09 19:36:44.917,Variant 1,1,Internet,General,Group 8,Resource11,task-45931,complete,Group 3
case-10287,T05 Print and send confirmation of receipt,Resource03,2011/11/09 19:36:59.330,Variant 1,1,Internet,General,Group 8,Resource11,task-45932,complete,Group 2
case-10287,T06 Determine necessity of stop advice,Resource03,2011/11/09 19:37:15.027,Variant 1,1,Internet,General,Group 8,Resource11,task-45930,complete,Group 1
case-10287,T10 Determine necessity to stop indication,Resource03,2011/11/09 19:37:34.862,Variant 1,1,Internet,General,Group 8,Resource11,task-45933,complete,Group 1
case-10289,Confirmation of receipt,Resource06,2011/11/10 20:33:31.398,Variant 1,1,Internet,General,Group 5,Resource06,task-45524,complete,EMPTY
case-10289,T02 Check confirmation of receipt,Resource06,2011/11/10 20:37:51.725,Variant 1,1,Internet,General,Group 5,Resource06,task-46222,complete,Group 4
case-10289,T04 Determine confirmation of receipt,Resource06,2011/11/10 20:38:11.514,Variant 1,1,Internet,General,Group 5,Resource06,task-46228,complete,Group 3
case-10289,T05 Print and send confirmation of receipt,Resource06,2011/11/10 20:38:30.166,Variant 1,1,Internet,General,Group 5,Resource06,task-46229,complete,Group 2
case-10289,T06 Determine necessity of stop advice,Resource06,2011/11/10 20:39:49.369,Variant 1,1,Internet,General,Group 5,Resource06,task-46223,complete,Group 1
case-10289,T10 Determine necessity to stop indication,Resource06,2011/11/10 20:40:42.373,Variant 1,1,Internet,General,Group 5,Resource06,task-46230,complete,Group 1
case-10297,Confirmation of receipt,Resource21,2011/11/09 21:23:28.314,Variant 1,1,Internet,General,Group 8,Resource11,task-45581,complete,EMPTY
case-10297,T02 Check confirmation of receipt,Resource21,2011/11/09 21:23:55.292,Variant 1,1,Internet,General,Group 8,Resource11,task-45987,complete,Group 4
case-10297,T04 Determine confirmation of receipt,Resource21,2011/11/09 21:24:19.850,Variant 1,1,Internet,General,Group 8,Resource11,task-45989,complete,Group 3
case-10297,T05 Print and send confirmation of receipt,Resource21,2011/11/09 21:24:37.827,Variant 1,1,Internet,General,Group 8,Resource11,task-45990,complete,Group 2
case-10297,T06 Determine necessity of stop advice,Resource21,2011/11/09 21:42:02.828,Variant 1,1,Internet,General,Group 8,Resource11,task-45988,complete,Group 1
case-10297,T10 Determine necessity to stop indication,Resource21,2011/11/09 21:42:35.139,Variant 1,1,Internet,General,Group 8,Resource11,task-45999,complete,Group 1
case-10299,Confirmation of receipt,Resource03,2011/11/09 20:01:38.475,Variant 1,1,Internet,General,Group 8,Resource11,task-45582,complete,EMPTY
case-10299,T02 Check confirmation of receipt,Resource03,2011/11/09 20:01:59.252,Variant 1,1,Internet,General,Group 8,Resource11,task-45949,complete,Group 4
case-10299,T04 Determine confirmation of receipt,Resource03,2011/11/09 20:02:18.044,Variant 1,1,Internet,General,Group 8,Resource11,task-45951,complete,Group 3
case-10299,T05 Print and send confirmation of receipt,Resource03,2011/11/09 20:02:37.096,Variant 1,1,Internet,General,Group 8,Resource11,task-45952,complete,Group 2
case-10299,T06 Determine necessity of stop advice,Resource03,2011/11/09 20:03:10.328,Variant 1,1,Internet,General,Group 8,Resource11,task-45950,complete,Group 1
case-10299,T10 Determine necessity to stop indication,Resource03,2011/11/09 20:03:41.390,Variant 1,1,Internet,General,Group 8,Resource11,task-45953,complete,Group 1
case-10300,Confirmation of receipt,Resource03,2011/11/10 19:34:14.137,Variant 1,1,Internet,General,Group 8,Resource11,task-45583,complete,EMPTY
case-10300,T02 Check confirmation of receipt,Resource03,2011/11/10 19:34:33.033,Variant 1,1,Internet,General,Group 8,Resource11,task-46173,complete,Group 4
case-10300,T04 Determine confirmation of receipt,Resource03,2011/11/10 19:34:50.827,Variant 1,1,Internet,General,Group 8,Resource11,task-46175,complete,Group 3
case-10300,T05 Print and send confirmation of receipt,Resource03,2011/11/10 19:35:08.823,Variant 1,1,Internet,General,Group 8,Resource11,task-46176,complete,Group 2
case-10300,T06 Determine necessity of stop advice,Resource03,2011/11/10 19:35:24.410,Variant 1,1,Internet,General,Group 8,Resource11,task-46174,complete,Group 1
case-10300,T10 Determine necessity to stop indication,Resource03,2011/11/10 19:35:48.129,Variant 1,1,Internet,General,Group 8,Resource11,task-46178,complete,Group 1
case-10322,Confirmation of receipt,Resource03,2011/11/15 17:52:21.307,Variant 1,1,Internet,General,Group 8,Resource11,task-45613,complete,EMPTY
case-10322,T02 Check confirmation of receipt,Resource03,2011/11/15 17:53:38.329,Variant 1,1,Internet,General,Group 8,Resource11,task-46664,complete,Group 4
case-10322,T04 Determine confirmation of receipt,Resource03,2011/11/15 17:54:00.462,Variant 1,1,Internet,General,Group 8,Resource11,task-46666,complete,Group 3
case-10322,T05 Print and send confirmation of receipt,Resource03,2011/11/15 17:54:14.252,Variant 1,1,Internet,General,Group 8,Resource11,task-46667,complete,Group 2
case-10322,T06 Determine necessity of stop advice,Resource03,2011/11/15 17:54:28.851,Variant 1,1,Internet,General,Group 8,Resource11,task-46665,complete,Group 1
case-10322,T10 Determine necessity to stop indication,Resource03,2011/11/15 17:54:50.336,Variant 1,1,Internet,General,Group 8,Resource11,task-46668,complete,Group 1
case-10326,Confirmation of receipt,Resource09,2011/12/01 00:55:18.032,Variant 1,1,Internet,General,Group 5,Resource09,task-45813,complete,EMPTY
case-10326,T02 Check confirmation of receipt,Resource09,2011/12/01 00:56:06.840,Variant 1,1,Internet,General,Group 5,Resource09,task-48674,complete,Group 4
case-10326,T04 Determine confirmation of receipt,Resource09,2011/12/01 00:57:16.513,Variant 1,1,Internet,General,Group 5,Resource09,task-48676,complete,Group 3
case-10326,T05 Print and send confirmation of receipt,Resource09,2011/12/01 00:57:41.635,Variant 1,1,Internet,General,Group 5,Resource09,task-48679,complete,Group 2
case-10326,T06 Determine necessity of stop advice,Resource09,2011/12/01 00:58:23.761,Variant 1,1,Internet,General,Group 5,Resource09,task-48675,complete,Group 1
case-10326,T10 Determine necessity to stop indication,Resource09,2011/12/01 01:04:43.684,Variant 1,1,Internet,General,Group 5,Resource09,task-48680,complete,Group 1
case-10336,Confirmation of receipt,Resource03,2011/11/18 00:56:50.215,Variant 1,1,Internet,General,Group 8,Resource11,task-45822,complete,EMPTY
case-10336,T02 Check confirmation of receipt,Resource03,2011/11/18 00:57:14.361,Variant 1,1,Internet,General,Group 8,Resource11,task-47040,complete,Group 4
case-10336,T04 Determine confirmation of receipt,Resource03,2011/11/18 00:57:53.421,Variant 1,1,Internet,General,Group 8,Resource11,task-47043,complete,Group 3
case-10336,T05 Print and send confirmation of receipt,Resource03,2011/11/18 00:58:15.308,Variant 1,1,Internet,General,Group 8,Resource11,task-47044,complete,Group 2
case-10336,T06 Determine necessity of stop advice,Resource03,2011/11/18 00:58:38.333,Variant 1,1,Internet,General,Group 8,Resource11,task-47041,complete,Group 1
