Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,(case) channel,(case) department,(case) group,(case) responsible,concept:instance,lifecycle:transition,org:group
case-4317,T10 Determine necessity to stop indication,Resource08,2010/11/23 22:03:09.100,Variant 1,1,Internet,General,,Resource08,task-1892,complete,Group 1
case-4317,T02 Check confirmation of receipt,Resource24,2010/11/26 17:57:14.441,Variant 1,1,Internet,General,,Resource08,task-1890,complete,EMPTY
case-4317,T04 Determine confirmation of receipt,Resource04,2010/11/26 19:09:50.090,Variant 1,1,Internet,General,,Resource08,task-2102,complete,EMPTY
case-4317,T05 Print and send confirmation of receipt,admin1,2010/11/30 19:02:41.089,Variant 1,1,Internet,General,,Resource08,task-2130,complete,Group 2
case-4384,Confirmation of receipt,Resource11,2010/12/13 20:46:32.331,Variant 1,1,Internet,General,,Resource01,task-1521,complete,EMPTY
case-4384,T06 Determine necessity of stop advice,Resource11,2010/12/13 20:54:01.983,Variant 1,1,Internet,General,,Resource01,task-3855,complete,Group 1
case-4384,T10 Determine necessity to stop indication,Resource11,2010/12/13 20:54:37.414,Variant 1,1,Internet,General,,Resource01,task-3856,complete,Group 1
case-4384,T02 Check confirmation of receipt,Resource11,2010/12/13 20:55:48.228,Variant 1,1,Internet,General,,Resource01,task-3854,complete,EMPTY
case-4384,T04 Determine confirmation of receipt,Resource11,2010/12/13 20:56:03.074,Variant 1,1,Internet,General,,Resource01,task-3860,complete,Group 3
case-4384,T05 Print and send confirmation of receipt,Resource11,2010/12/13 20:56:47.362,Variant 1,1,Internet,General,,Resource01,task-3861,complete,EMPTY
case-4388,Confirmation of receipt,Resource04,2010/11/19 19:27:47.282,Variant 1,1,Internet,General,,Resource04,task-1535,complete,Group 1
case-4388,T06 Determine necessity of stop advice,Resource04,2010/11/19 19:30:03.931,Variant 1,1,Internet,General,,Resource04,task-1695,complete,Group 1
case-4388,T10 Determine necessity to stop indication,Resource04,2010/11/19 19:30:25.507,Variant 1,1,Internet,General,,Resource04,task-1696,complete,Group 1
case-4388,T02 Check confirmation of receipt,Resource02,2010/11/19 19:33:50.591,Variant 1,1,Internet,General,,Resource04,task-1694,complete,EMPTY
case-4388,T04 Determine confirmation of receipt,Resource04,2010/11/23 21:48:10.035,Variant 1,1,Internet,General,,Resource04,task-1709,complete,Group 3
case-4388,T05 Print and send confirmation of receipt,Resource04,2010/11/23 21:48:54.429,Variant 1,1,Internet,General,,Resource04,task-1889,complete,Group 2
case-4396,Confirmation of receipt,Resource07,2010/11/26 01:35:43.970,Variant 1,1,Internet,General,,Resource07,task-1553,complete,Group 1
case-4396,T06 Determine necessity of stop advice,Resource07,2010/11/26 01:35:59.878,Variant 1,1,Internet,General,,Resource07,task-2079,complete,Group 1
case-4396,T10 Determine necessity to stop indication,Resource07,2010/11/26 01:36:17.475,Variant 1,1,Internet,General,,Resource07,task-2080,complete,Group 1
case-4396,T02 Check confirmation of receipt,Resource32,2010/11/26 02:36:52.317,Variant 1,1,Internet,General,,Resource07,task-2078,complete,Group 4
case-4396,T04 Determine confirmation of receipt,Resource07,2010/11/30 21:01:22.599,Variant 1,1,Internet,General,,Resource07,task-2092,complete,Group 3
case-4396,T05 Print and send confirmation of receipt,admin1,2010/12/07 00:18:46.819,Variant 1,1,Internet,General,,Resource07,task-2394,complete,Group 2
case-4397,Confirmation of receipt,Resource11,2010/12/15 17:38:28.119,Variant 1,1,Internet,Customer contact,,Resource11,task-1554,complete,EMPTY
case-4397,T06 Determine necessity of stop advice,Resource11,2010/12/15 17:42:06.640,Variant 1,1,Internet,Customer contact,,Resource11,task-4315,complete,Group 1
case-4397,T10 Determine necessity to stop indication,Resource11,2010/12/15 17:44:09.988,Variant 1,1,Internet,Customer contact,,Resource11,task-4316,complete,Group 1
case-4397,T02 Check confirmation of receipt,Resource19,2010/12/15 17:58:06.213,Variant 1,1,Internet,Customer contact,,Resource11,task-4314,complete,EMPTY
case-4397,T04 Determine confirmation of receipt,Resource11,2010/12/15 18:08:19.661,Variant 1,1,Internet,Customer contact,,Resource11,task-4337,complete,EMPTY
case-4397,T05 Print and send confirmation of receipt,Resource11,2010/12/15 18:08:44.350,Variant 1,1,Internet,Customer contact,,Resource11,task-4350,complete,Group 2
case-4408,Confirmation of receipt,Resource11,2010/12/15 18:31:28.615,Variant 1,1,Internet,Customer contact,,Resource11,task-1589,complete,EMPTY
case-4408,T06 Determine necessity of stop advice,Resource11,2010/12/15 18:32:15.833,Variant 1,1,Internet,Customer contact,,Resource11,task-4365,complete,Group 1
case-4408,T10 Determine necessity to stop indication,Resource11,2010/12/15 18:34:41.886,Variant 1,1,Internet,Customer contact,,Resource11,task-4366,complete,Group 1
case-4408,T02 Check confirmation of receipt,Resource19,2010/12/15 20:23:35.595,Variant 1,1,Internet,Customer contact,,Resource11,task-4364,complete,EMPTY
case-4408,T04 Determine confirmation of receipt,Resource11,2010/12/16 00:02:22.927,Variant 1,1,Internet,Customer contact,,Resource11,task-4471,complete,EMPTY
case-4408,T05 Print and send confirmation of receipt,admin1,2010/12/17 19:09:53.180,Variant 1,1,Internet,Customer contact,,Resource11,task-4585,complete,Group 2
case-4411,Confirmation of receipt,Resource15,2010/11/23 21:36:04.005,Variant 1,1,Internet,General,,Resource15,task-1599,complete,Group 1
case-4411,T06 Determine necessity of stop advice,Resource15,2010/11/24 20:41:40.604,Variant 1,1,Internet,General,,Resource15,task-1887,complete,Group 1
case-4411,T10 Determine necessity to stop indication,Resource15,2010/11/24 20:42:11.894,Variant 1,1,Internet,General,,Resource15,task-1976,complete,Group 1
case-4411,T02 Check confirmation of receipt,Resource24,2010/11/26 17:58:36.790,Variant 1,1,Internet,General,,Resource15,task-1886,complete,EMPTY
case-4411,T04 Determine confirmation of receipt,Resource15,2010/11/30 17:55:50.262,Variant 1,1,Internet,General,,Resource15,task-2105,complete,Group 3
case-4411,T05 Print and send confirmation of receipt,admin1,2010/12/07 00:17:13.976,Variant 1,1,Internet,General,,Resource15,task-2319,complete,Group 2
case-4413,Confirmation of receipt,Resource11,2010/12/15 17:00:28.887,Variant 1,1,Internet,General,,Resource11,task-1601,complete,EMPTY
case-4413,T06 Determine necessity of stop advice,Resource11,2010/12/15 17:04:02.850,Variant 1,1,Internet,General,,Resource11,task-4287,complete,Group 1
case-4413,T10 Determine necessity to stop indication,Resource11,2010/12/15 17:13:46.791,Variant 1,1,Internet,General,,Resource11,task-4288,complete,Group 1
case-4413,T02 Check confirmation of receipt,Resource19,2010/12/15 17:55:20.876,Variant 1,1,Internet,General,,Resource11,task-4286,complete,EMPTY
case-4413,T04 Determine confirmation of receipt,Resource19,2010/12/15 20:04:34.939,Variant 1,1,Internet,General,,Resource11,task-4329,complete,EMPTY
case-4413,T05 Print and send confirmation of receipt,admin1,2010/12/15 23:11:24.730,Variant 1,1,Internet,General,,Resource11,task-4437,complete,Group 2
case-4414,Confirmation of receipt,Resource04,2010/11/19 18:08:14.971,Variant 1,1,Internet,General,,Resource04,task-1602,complete,Group 1
case-4414,T06 Determine necessity of stop advice,Resource04,2010/11/19 18:12:32.973,Variant 1,1,Internet,General,,Resource04,task-1678,complete,Group 1
case-4414,T10 Determine necessity to stop indication,Resource04,2010/11/19 18:12:51.630,Variant 1,1,Internet,General,,Resource04,task-1679,complete,Group 1
case-4414,T02 Check confirmation of receipt,Resource14,2010/11/19 18:13:40.046,Variant 1,1,Internet,General,,Resource04,task-1677,complete,EMPTY
case-4414,T04 Determine confirmation of receipt,Resource04,2010/11/23 21:47:07.717,Variant 1,1,Internet,General,,Resource04,task-1684,complete,Group 3
case-4414,T05 Print and send confirmation of receipt,admin1,2010/11/30 18:25:07.358,Variant 1,1,Internet,General,,Resource04,task-1888,complete,Group 2
case-4498,Confirmation of receipt,Resource01,2010/11/30 18:47:16.066,Variant 1,1,Internet,General,,Resource01,task-1879,complete,Group 1
case-4498,T06 Determine necessity of stop advice,Resource01,2010/11/30 18:57:06.659,Variant 1,1,Internet,General,,Resource01,task-2348,complete,Group 1
case-4498,T10 Determine necessity to stop indication,Resource01,2010/11/30 18:57:25.842,Variant 1,1,Internet,General,,Resource01,task-2350,complete,Group 1
case-4498,T02 Check confirmation of receipt,Resource19,2010/12/07 23:38:12.562,Variant 1,1,Internet,General,,Resource01,task-2347,complete,EMPTY
case-4498,T04 Determine confirmation of receipt,Resource10,2010/12/07 23:49:08.718,Variant 1,1,Internet,General,,Resource01,task-3129,complete,Group 3
case-4498,T05 Print and send confirmation of receipt,admin1,2010/12/08 18:35:45.376,Variant 1,1,Internet,General,,Resource01,task-3136,complete,Group 2
case-4505,Confirmation of receipt,Resource17,2010/12/07 22:59:27.164,Variant 1,1,Internet,General,,Resource17,task-1913,complete,EMPTY
case-4505,T06 Determine necessity of stop advice,Resource17,2010/12/07 23:00:15.088,Variant 1,1,Internet,General,,Resource17,task-3104,complete,Group 1
case-4505,T10 Determine necessity to stop indication,Resource17,2010/12/07 23:00:30.156,Variant 1,1,Internet,General,,Resource17,task-3105,complete,Group 1
case-4505,T02 Check confirmation of receipt,Resource04,2010/12/08 18:19:42.102,Variant 1,1,Internet,General,,Resource17,task-3103,complete,EMPTY
case-4505,T04 Determine confirmation of receipt,Resource10,2010/12/08 20:59:19.048,Variant 1,1,Internet,General,,Resource17,task-3210,complete,Group 3
case-4505,T05 Print and send confirmation of receipt,admin1,2010/12/10 22:46:55.828,Variant 1,1,Internet,General,,Resource17,task-3312,complete,Group 2
case-4515,Confirmation of receipt,Resource07,2010/12/02 18:14:36.341,Variant 1,1,Internet,General,,Resource07,task-1938,complete,Group 1
case-4515,T06 Determine necessity of stop advice,Resource07,2010/12/02 18:15:36.139,Variant 1,1,Internet,General,,Resource07,task-2595,complete,Group 1
case-4515,T10 Determine necessity to stop indication,Resource07,2010/12/02 18:22:48.215,Variant 1,1,Internet,General,,Resource07,task-2596,complete,Group 1
case-4515,T02 Check confirmation of receipt,Resource07,2010/12/02 18:23:22.313,Variant 1,1,Internet,General,,Resource07,task-2594,complete,Group 4
case-4515,T04 Determine confirmation of receipt,Resource07,2010/12/02 18:23:38.418,Variant 1,1,Internet,General,,Resource07,task-2600,complete,Group 3
case-4515,T05 Print and send confirmation of receipt,admin1,2010/12/06 23:33:31.641,Variant 1,1,Internet,General,,Resource07,task-2601,complete,Group 2
case-4563,Confirmation of receipt,Resource11,2010/12/15 23:03:12.375,Variant 1,1,Internet,General,,Resource01,task-2166,complete,EMPTY
case-4563,T06 Determine necessity of stop advice,Resource11,2010/12/15 23:04:39.364,Variant 1,1,Internet,General,,Resource01,task-4535,complete,Group 1
case-4563,T10 Determine necessity to stop indication,Resource11,2010/12/15 23:08:19.176,Variant 1,1,Internet,General,,Resource01,task-4536,complete,Group 1
case-4563,T02 Check confirmation of receipt,Resource19,2010/12/16 18:59:33.212,Variant 1,1,Internet,General,,Resource01,task-4534,complete,EMPTY
case-4563,T04 Determine confirmation of receipt,Resource10,2010/12/16 19:17:28.950,Variant 1,1,Internet,General,,Resource01,task-4638,complete,Group 3
case-4563,T05 Print and send confirmation of receipt,admin1,2010/12/17 19:22:12.235,Variant 1,1,Internet,General,,Resource01,task-4646,complete,Group 2
case-4565,Confirmation of receipt,Resource17,2010/12/13 23:40:49.987,Variant 1,1,Internet,General,,Resource17,task-2171,complete,EMPTY
case-4565,T06 Determine necessity of stop advice,Resource17,2010/12/13 23:41:49.419,Variant 1,1,Internet,General,,Resource17,task-3995,complete,Group 1
case-4565,T10 Determine necessity to stop indication,Resource17,2010/12/14 00:25:12.686,Variant 1,1,Internet,General,,Resource17,task-3997,complete,Group 1
case-4565,T02 Check confirmation of receipt,Resource04,2010/12/14 17:48:17.357,Variant 1,1,Internet,General,,Resource17,task-3994,complete,EMPTY
case-4565,T04 Determine confirmation of receipt,Resource10,2010/12/14 18:34:12.534,Variant 1,1,Internet,General,,Resource17,task-4056,complete,Group 3
case-4565,T05 Print and send confirmation of receipt,admin1,2010/12/14 22:05:45.917,Variant 1,1,Internet,General,,Resource17,task-4062,complete,Group 2
case-4587,Confirmation of receipt,Resource17,2010/12/03 00:19:45.492,Variant 1,1,Internet,General,,Resource17,task-2453,complete,EMPTY
case-4587,T06 Determine necessity of stop advice,Resource17,2010/12/03 00:20:40.607,Variant 1,1,Internet,General,,Resource17,task-2656,complete,Group 1
case-4587,T10 Determine necessity to stop indication,Resource17,2010/12/03 00:27:36.589,Variant 1,1,Internet,General,,Resource17,task-2657,complete,Group 1
case-4587,T02 Check confirmation of receipt,Resource08,2010/12/10 00:29:05.537,Variant 1,1,Internet,General,,Resource17,task-2655,complete,EMPTY
case-4587,T04 Determine confirmation of receipt,Resource10,2010/12/10 17:19:38.578,Variant 1,1,Internet,General,,Resource17,task-3510,complete,Group 3
case-4587,T05 Print and send confirmation of receipt,admin1,2010/12/10 23:04:12.304,Variant 1,1,Internet,General,,Resource17,task-3532,complete,Group 2
case-4602,Confirmation of receipt,Resource17,2010/12/10 01:13:14.649,Variant 1,1,Internet,General,,Resource17,task-2527,complete,EMPTY
case-4602,T06 Determine necessity of stop advice,Resource17,2010/12/10 01:13:53.468,Variant 1,1,Internet,General,,Resource17,task-3515,complete,Group 1
case-4602,T10 Determine necessity to stop indication,Resource17,2010/12/10 01:14:07.565,Variant 1,1,Internet,General,,Resource17,task-3516,complete,Group 1
case-4602,T02 Check confirmation of receipt,Resource04,2010/12/10 23:29:28.270,Variant 1,1,Internet,General,,Resource17,task-3514,complete,EMPTY
case-4602,T04 Determine confirmation of receipt,Resource10,2010/12/11 01:13:27.991,Variant 1,1,Internet,General,,Resource17,task-3664,complete,Group 3
case-4602,T05 Print and send confirmation of receipt,admin1,2010/12/14 17:30:14.495,Variant 1,1,Internet,General,,Resource17,task-3707,complete,Group 2
case-4632,Confirmation of receipt,Resource07,2010/12/07 18:49:35.925,Variant 1,1,Internet,General,,Resource07,task-2670,complete,EMPTY
case-4632,T06 Determine necessity of stop advice,Resource07,2010/12/07 18:50:57.824,Variant 1,1,Internet,General,,Resource07,task-3060,complete,Group 1
case-4632,T10 Determine necessity to stop indication,Resource07,2010/12/07 18:52:00.389,Variant 1,1,Internet,General,,Resource07,task-3061,complete,Group 1
case-4632,T02 Check confirmation of receipt,Resource19,2010/12/07 23:31:47.009,Variant 1,1,Internet,General,,Resource07,task-3059,complete,EMPTY
case-4632,T04 Determine confirmation of receipt,Resource10,2010/12/08 01:24:15.374,Variant 1,1,Internet,General,,Resource07,task-3123,complete,Group 3
case-4632,T05 Print and send confirmation of receipt,admin1,2010/12/08 18:37:15.669,Variant 1,1,Internet,General,,Resource07,task-3164,complete,Group 2
case-4678,Confirmation of receipt,Resource07,2010/12/11 01:20:10.289,Variant 1,1,Internet,General,,Resource07,task-3284,complete,EMPTY
case-4678,T06 Determine necessity of stop advice,Resource07,2010/12/11 01:23:10.841,Variant 1,1,Internet,General,,Resource07,task-3710,complete,Group 1
case-4678,T10 Determine necessity to stop indication,Resource07,2010/12/11 01:23:39.510,Variant 1,1,Internet,General,,Resource07,task-3711,complete,Group 1
case-4678,T02 Check confirmation of receipt,Resource19,2010/12/13 19:46:30.738,Variant 1,1,Internet,General,,Resource07,task-3709,complete,EMPTY
case-4678,T04 Determine confirmation of receipt,Resource07,2010/12/13 22:18:34.872,Variant 1,1,Internet,General,,Resource07,task-3817,complete,Group 3
case-4678,T05 Print and send confirmation of receipt,Resource07,2010/12/13 22:18:59.128,Variant 1,1,Internet,General,,Resource07,task-3943,complete,Group 2
case-4680,Confirmation of receipt,Resource11,2010/12/15 20:14:56.714,Variant 1,1,Internet,General,,Resource07,task-3344,complete,EMPTY
case-4680,T06 Determine necessity of stop advice,Resource11,2010/12/15 20:18:47.684,Variant 1,1,Internet,General,,Resource07,task-4446,complete,Group 1
case-4680,T10 Determine necessity to stop indication,Resource11,2010/12/15 20:19:08.606,Variant 1,1,Internet,General,,Resource07,task-4459,complete,Group 1
case-4680,T02 Check confirmation of receipt,Resource19,2010/12/16 18:41:59.769,Variant 1,1,Internet,General,,Resource07,task-4445,complete,EMPTY
case-4680,T04 Determine confirmation of receipt,Resource10,2010/12/16 19:11:57.396,Variant 1,1,Internet,General,,Resource07,task-4628,complete,Group 3
case-4680,T05 Print and send confirmation of receipt,admin1,2010/12/17 19:20:19.080,Variant 1,1,Internet,General,,Resource07,task-4643,complete,Group 2
case-4683,Confirmation of receipt,Resource07,2010/12/11 01:52:36.937,Variant 1,1,Internet,General,,Resource07,task-3386,complete,EMPTY
case-4683,T06 Determine necessity of stop advice,Resource07,2010/12/11 01:52:53.468,Variant 1,1,Internet,General,,Resource07,task-3724,complete,Group 1
case-4683,T10 Determine necessity to stop indication,Resource07,2010/12/11 01:53:12.143,Variant 1,1,Internet,General,,Resource07,task-3725,complete,Group 1
case-4683,T02 Check confirmation of receipt,Resource19,2010/12/13 19:50:02.107,Variant 1,1,Internet,General,,Resource07,task-3723,complete,EMPTY
case-4683,T04 Determine confirmation of receipt,Resource26,2010/12/14 00:43:21.453,Variant 1,1,Internet,General,,Resource07,task-3820,complete,Group 3
case-4683,T05 Print and send confirmation of receipt,Resource07,2010/12/14 01:35:31.886,Variant 1,1,Internet,General,,Resource07,task-4024,complete,Group 2
case-4687,Confirmation of receipt,Resource11,2010/12/15 18:51:38.429,Variant 1,1,Internet,General,,Resource11,task-3412,complete,EMPTY
case-4687,T06 Determine necessity of stop advice,Resource11,2010/12/16 00:18:20.714,Variant 1,1,Internet,General,,Resource11,task-4391,complete,Group 1
case-4687,T10 Determine necessity to stop indication,Resource11,2010/12/16 00:26:25.687,Variant 1,1,Internet,General,,Resource11,task-4588,complete,Group 1
case-4687,T02 Check confirmation of receipt,Resource19,2010/12/16 18:04:18.683,Variant 1,1,Internet,General,,Resource11,task-4390,complete,EMPTY
case-4687,T04 Determine confirmation of receipt,Resource10,2010/12/16 19:06:11.632,Variant 1,1,Internet,General,,Resource11,task-4619,complete,Group 3
case-4687,T05 Print and send confirmation of receipt,admin1,2010/12/17 19:18:49.301,Variant 1,1,Internet,General,,Resource11,task-4641,complete,Group 2
case-4902,Confirmation of receipt,Resource07,2010/12/27 18:56:41.044,Variant 1,1,Internet,General,,Resource07,task-5281,complete,EMPTY
case-4902,T06 Determine necessity of stop advice,Resource07,2010/12/27 18:57:11.887,Variant 1,1,Internet,General,,Resource07,task-5822,complete,Group 1
case-4902,T10 Determine necessity to stop indication,Resource07,2010/12/27 18:57:34.660,Variant 1,1,Internet,General,,Resource07,task-5824,complete,Group 1
case-4902,T02 Check confirmation of receipt,Resource10,2010/12/27 19:03:26.385,Variant 1,1,Internet,General,,Resource07,task-5821,complete,Group 4
case-4902,T04 Determine confirmation of receipt,Resource10,2010/12/27 19:03:40.607,Variant 1,1,Internet,General,,Resource07,task-5833,complete,Group 3
case-4902,T05 Print and send confirmation of receipt,Resource11,2010/12/28 17:13:40.017,Variant 1,1,Internet,General,,Resource07,task-5834,complete,EMPTY
case-4926,Confirmation of receipt,Resource15,2011/01/12 23:54:04.422,Variant 1,1,Desk,General,,Resource15,task-5438,complete,EMPTY
case-4926,T06 Determine necessity of stop advice,Resource15,2011/01/13 00:20:58.827,Variant 1,1,Desk,General,,Resource15,task-7941,complete,Group 1
case-4926,T10 Determine necessity to stop indication,Resource15,2011/01/13 00:21:16.895,Variant 1,1,Desk,General,,Resource15,task-7946,complete,Group 1
case-4926,T02 Check confirmation of receipt,Resource10,2011/01/13 20:17:26.872,Variant 1,1,Desk,General,,Resource15,task-7940,complete,Group 4
case-4926,T04 Determine confirmation of receipt,Resource10,2011/01/13 20:17:40.718,Variant 1,1,Desk,General,,Resource15,task-8089,complete,Group 3
case-4926,T05 Print and send confirmation of receipt,admin1,2011/01/18 18:42:16.277,Variant 1,1,Desk,General,,Resource15,task-8090,complete,Group 2
case-4927,Confirmation of receipt,Resource07,2010/12/30 16:55:59.103,Variant 1,1,Desk,General,,Resource07,task-5441,complete,EMPTY
case-4927,T06 Determine necessity of stop advice,Resource07,2010/12/30 16:56:43.232,Variant 1,1,Desk,General,,Resource07,task-6237,complete,Group 1
case-4927,T10 Determine necessity to stop indication,Resource07,2010/12/30 17:01:02.994,Variant 1,1,Desk,General,,Resource07,task-6238,complete,Group 1
case-4927,T02 Check confirmation of receipt,Resource19,2010/12/30 18:09:49.746,Variant 1,1,Desk,General,,Resource07,task-6236,complete,EMPTY
case-4927,T04 Determine confirmation of receipt,Resource10,2010/12/31 18:12:15.940,Variant 1,1,Desk,General,,Resource07,task-6260,complete,Group 3
case-4927,T05 Print and send confirmation of receipt,Resource07,2011/01/04 01:32:49.294,Variant 1,1,Desk,General,,Resource07,task-6387,complete,Group 2
case-4930,Confirmation of receipt,Resource17,2011/01/07 18:09:02.887,Variant 1,1,Internet,General,,Resource17,task-5467,complete,EMPTY
case-4930,T06 Determine necessity of stop advice,Resource17,2011/01/07 18:48:45.404,Variant 1,1,Internet,General,,Resource17,task-7161,complete,Group 1
case-4930,T10 Determine necessity to stop indication,Resource17,2011/01/07 18:49:04.509,Variant 1,1,Internet,General,,Resource17,task-7183,complete,Group 1
case-4930,T02 Check confirmation of receipt,Resource17,2011/01/07 18:49:42.207,Variant 1,1,Internet,General,,Resource17,task-7160,complete,EMPTY
case-4930,T04 Determine confirmation of receipt,Resource10,2011/01/07 20:32:18.303,Variant 1,1,Internet,General,,Resource17,task-7185,complete,Group 3
case-4930,T05 Print and send confirmation of receipt,admin1,2011/01/08 00:45:32.198,Variant 1,1,Internet,General,,Resource17,task-7225,complete,Group 2
case-4939,Confirmation of receipt,Resource17,2011/01/10 19:28:15.346,Variant 1,1,Internet,General,,Resource17,task-5519,complete,EMPTY
case-4939,T06 Determine necessity of stop advice,Resource17,2011/01/10 19:28:28.630,Variant 1,1,Internet,General,,Resource17,task-7391,complete,Group 1
case-4939,T10 Determine necessity to stop indication,Resource17,2011/01/10 19:28:47.739,Variant 1,1,Internet,General,,Resource17,task-7392,complete,Group 1
case-4939,T02 Check confirmation of receipt,Resource17,2011/01/10 19:29:22.672,Variant 1,1,Internet,General,,Resource17,task-7390,complete,EMPTY
case-4939,T04 Determine confirmation of receipt,Resource10,2011/01/10 20:49:59.816,Variant 1,1,Internet,General,,Resource17,task-7394,complete,Group 3
case-4939,T05 Print and send confirmation of receipt,admin1,2011/01/11 22:27:46.315,Variant 1,1,Internet,General,,Resource17,task-7411,complete,Group 2
case-4943,Confirmation of receipt,Resource17,2011/01/10 21:15:38.509,Variant 1,1,Internet,General,,Resource17,task-5542,complete,EMPTY
case-4943,T06 Determine necessity of stop advice,Resource17,2011/01/10 21:15:54.133,Variant 1,1,Internet,General,,Resource17,task-7416,complete,Group 1
case-4943,T10 Determine necessity to stop indication,Resource17,2011/01/10 21:16:06.257,Variant 1,1,Internet,General,,Resource17,task-7417,complete,Group 1
case-4943,T02 Check confirmation of receipt,Resource17,2011/01/10 21:18:14.442,Variant 1,1,Internet,General,,Resource17,task-7415,complete,EMPTY
case-4943,T04 Determine confirmation of receipt,Resource10,2011/01/10 23:23:12.135,Variant 1,1,Internet,General,,Resource17,task-7421,complete,Group 3
case-4943,T05 Print and send confirmation of receipt,admin1,2011/01/11 22:25:53.817,Variant 1,1,Internet,General,,Resource17,task-7445,complete,Group 2
case-4947,Confirmation of receipt,Resource17,2011/01/11 00:11:45.596,Variant 1,1,Desk,General,,Resource17,task-5597,complete,EMPTY
case-4947,T06 Determine necessity of stop advice,Resource17,2011/01/11 00:12:08.048,Variant 1,1,Desk,General,,Resource17,task-7457,complete,Group 1
case-4947,T10 Determine necessity to stop indication,Resource17,2011/01/11 00:12:24.068,Variant 1,1,Desk,General,,Resource17,task-7458,complete,Group 1
case-4947,T02 Check confirmation of receipt,Resource17,2011/01/11 00:13:10.742,Variant 1,1,Desk,General,,Resource17,task-7456,complete,EMPTY
case-4947,T04 Determine confirmation of receipt,Resource10,2011/01/11 00:36:15.847,Variant 1,1,Desk,General,,Resource17,task-7462,complete,Group 3
case-4947,T05 Print and send confirmation of receipt,admin1,2011/01/11 20:38:07.480,Variant 1,1,Desk,General,,Resource17,task-7490,complete,Group 2
case-4972,Confirmation of receipt,Resource07,2010/12/29 01:52:10.618,Variant 1,1,Internet,General,,Resource07,task-5838,complete,EMPTY
case-4972,T06 Determine necessity of stop advice,Resource07,2010/12/29 01:52:31.705,Variant 1,1,Internet,General,,Resource07,task-6109,complete,Group 1
case-4972,T10 Determine necessity to stop indication,Resource07,2010/12/29 01:53:21.828,Variant 1,1,Internet,General,,Resource07,task-6110,complete,Group 1
case-4972,T02 Check confirmation of receipt,Resource19,2010/12/30 17:59:32.164,Variant 1,1,Internet,General,,Resource07,task-6108,complete,EMPTY
case-4972,T04 Determine confirmation of receipt,Resource07,2010/12/30 18:37:15.629,Variant 1,1,Internet,General,,Resource07,task-6253,complete,Group 3
case-4972,T05 Print and send confirmation of receipt,Resource07,2010/12/30 18:37:28.595,Variant 1,1,Internet,General,,Resource07,task-6271,complete,Group 2
case-4973,Confirmation of receipt,Resource07,2010/12/29 01:23:37.616,Variant 1,1,Internet,General,,Resource07,task-5839,complete,EMPTY
case-4973,T06 Determine necessity of stop advice,Resource07,2010/12/29 01:23:56.714,Variant 1,1,Internet,General,,Resource07,task-6097,complete,Group 1
case-4973,T10 Determine necessity to stop indication,Resource07,2010/12/29 01:24:13.731,Variant 1,1,Internet,General,,Resource07,task-6098,complete,Group 1
case-4973,T02 Check confirmation of receipt,Resource19,2010/12/30 18:04:50.621,Variant 1,1,Internet,General,,Resource07,task-6096,complete,EMPTY
case-4973,T04 Determine confirmation of receipt,Resource07,2010/12/30 19:31:48.154,Variant 1,1,Internet,General,,Resource07,task-6257,complete,Group 3
case-4973,T05 Print and send confirmation of receipt,Resource07,2010/12/30 19:32:04.094,Variant 1,1,Internet,General,,Resource07,task-6293,complete,Group 2
case-4976,Confirmation of receipt,Resource11,2010/12/28 17:58:59.254,Variant 1,1,Post,General,,Resource11,task-5847,complete,EMPTY
case-4976,T06 Determine necessity of stop advice,Resource11,2010/12/28 18:01:15.042,Variant 1,1,Post,General,,Resource11,task-5972,complete,Group 1
case-4976,T10 Determine necessity to stop indication,Resource11,2010/12/28 18:01:33.415,Variant 1,1,Post,General,,Resource11,task-5975,complete,Group 1
case-4976,T02 Check confirmation of receipt,Resource10,2010/12/28 21:25:05.826,Variant 1,1,Post,General,,Resource11,task-5971,complete,Group 4
case-4976,T04 Determine confirmation of receipt,Resource10,2010/12/28 21:25:19.053,Variant 1,1,Post,General,,Resource11,task-6044,complete,Group 3
case-4976,T05 Print and send confirmation of receipt,Resource11,2010/12/29 20:02:58.354,Variant 1,1,Post,General,,Resource11,task-6045,complete,EMPTY
case-4980,Confirmation of receipt,Resource09,2011/01/05 22:16:11.638,Variant 1,1,Internet,General,,Resource09,task-5872,complete,EMPTY
case-4980,T06 Determine necessity of stop advice,Resource09,2011/01/05 22:17:19.396,Variant 1,1,Internet,General,,Resource09,task-6870,complete,Group 1
case-4980,T10 Determine necessity to stop indication,Resource09,2011/01/05 22:40:23.362,Variant 1,1,Internet,General,,Resource09,task-6871,complete,Group 1
case-4980,T02 Check confirmation of receipt,Resource24,2011/01/13 21:59:26.562,Variant 1,1,Internet,General,,Resource09,task-6869,complete,EMPTY
case-4980,T04 Determine confirmation of receipt,Resource09,2011/01/25 18:22:42.562,Variant 1,1,Internet,General,,Resource09,task-8155,complete,EMPTY
case-4980,T05 Print and send confirmation of receipt,Resource09,2011/01/25 18:23:19.236,Variant 1,1,Internet,General,,Resource09,task-9417,complete,Group 2
case-4981,Confirmation of receipt,Resource14,2011/01/11 18:49:19.363,Variant 1,1,Internet,General,,Resource14,task-5876,complete,EMPTY
