Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,(case) channel,(case) department,(case) group,(case) responsible,concept:instance,lifecycle:transition,org:group
case-7443,T12 Check document X request unlicensed,Resource02,2011/05/11 22:59:39.929,Variant 1,1,Internet,General,,Resource02,task-24536,complete,Group 4
case-7443,T14 Determine document X request unlicensed,Resource02,2011/05/11 22:59:58.415,Variant 1,1,Internet,General,,Resource02,task-24537,complete,Group 3
case-7443,T15 Print document X request unlicensed,Resource02,2011/05/11 23:00:11.935,Variant 1,1,Internet,General,,Resource02,task-24538,complete,Group 2
case-7693,Confirmation of receipt,Resource08,2011/05/31 18:38:41.113,Variant 1,1,Internet,General,,Resource08,task-26207,complete,EMPTY
case-7693,T02 Check confirmation of receipt,Resource08,2011/05/31 18:39:25.176,Variant 1,1,Internet,General,,Resource08,task-27290,complete,EMPTY
case-7693,T04 Determine confirmation of receipt,Resource08,2011/05/31 18:39:59.467,Variant 1,1,Internet,General,,Resource08,task-27293,complete,EMPTY
case-7693,T05 Print and send confirmation of receipt,Resource08,2011/05/31 18:40:54.577,Variant 1,1,Internet,General,,Resource08,task-27294,complete,EMPTY
case-7693,T06 Determine necessity of stop advice,Resource08,2011/05/31 18:54:07.286,Variant 1,1,Internet,General,,Resource08,task-27291,complete,Group 1
case-7693,T10 Determine necessity to stop indication,Resource08,2011/05/31 18:56:07.322,Variant 1,1,Internet,General,,Resource08,task-27297,complete,Group 1
case-7693,T11 Create document X request unlicensed,Resource08,2011/05/31 19:24:47.869,Variant 1,1,Internet,General,,Resource08,task-27298,complete,Group 1
case-7693,T12 Check document X request unlicensed,Resource17,2011/05/31 19:51:19.884,Variant 1,1,Internet,General,,Resource08,task-27304,complete,EMPTY
case-7693,T14 Determine document X request unlicensed,Resource17,2011/05/31 19:51:37.184,Variant 1,1,Internet,General,,Resource08,task-27307,complete,Group 3
case-7693,T15 Print document X request unlicensed,admin1,2011/06/16 18:08:59.411,Variant 1,1,Internet,General,,Resource08,task-27308,complete,EMPTY
case-7697,Confirmation of receipt,Resource06,2011/05/30 21:29:51.762,Variant 1,1,Internet,General,,Resource06,task-26211,complete,EMPTY
case-7697,T02 Check confirmation of receipt,Resource06,2011/05/30 21:50:00.795,Variant 1,1,Internet,General,,Resource06,task-27109,complete,Group 4
case-7697,T04 Determine confirmation of receipt,Resource06,2011/05/30 21:50:11.872,Variant 1,1,Internet,General,,Resource06,task-27138,complete,Group 3
case-7697,T05 Print and send confirmation of receipt,Resource06,2011/05/30 21:50:22.133,Variant 1,1,Internet,General,,Resource06,task-27139,complete,Group 2
case-7697,T06 Determine necessity of stop advice,Resource06,2011/05/30 21:50:45.338,Variant 1,1,Internet,General,,Resource06,task-27110,complete,Group 1
case-7697,T10 Determine necessity to stop indication,Resource06,2011/05/30 22:16:08.305,Variant 1,1,Internet,General,,Resource06,task-27140,complete,Group 1
case-7697,T11 Create document X request unlicensed,Resource06,2011/05/30 22:50:28.051,Variant 1,1,Internet,General,,Resource06,task-27167,complete,Group 1
case-7697,T12 Check document X request unlicensed,Resource06,2011/05/30 22:52:07.158,Variant 1,1,Internet,General,,Resource06,task-27188,complete,Group 4
case-7697,T14 Determine document X request unlicensed,Resource06,2011/05/30 22:52:25.927,Variant 1,1,Internet,General,,Resource06,task-27189,complete,Group 3
case-7697,T15 Print document X request unlicensed,admin1,2011/06/10 01:07:38.111,Variant 1,1,Internet,General,,Resource06,task-27190,complete,EMPTY
case-7817,Confirmation of receipt,Resource01,2011/06/16 16:29:10.537,Variant 1,1,Internet,General,,Resource01,task-27197,complete,EMPTY
case-7817,T02 Check confirmation of receipt,Resource01,2011/06/21 17:24:39.143,Variant 1,1,Internet,General,,Resource01,task-28737,complete,EMPTY
case-7817,T04 Determine confirmation of receipt,Resource01,2011/06/21 17:25:29.771,Variant 1,1,Internet,General,,Resource01,task-29259,complete,Group 3
case-7817,T05 Print and send confirmation of receipt,Resource01,2011/06/21 17:25:46.086,Variant 1,1,Internet,General,,Resource01,task-29260,complete,Group 2
case-7817,T06 Determine necessity of stop advice,Resource01,2011/06/21 17:26:06.235,Variant 1,1,Internet,General,,Resource01,task-28738,complete,Group 1
case-7817,T10 Determine necessity to stop indication,Resource01,2011/06/22 18:17:22.904,Variant 1,1,Internet,General,,Resource01,task-29261,complete,Group 1
case-7817,T11 Create document X request unlicensed,Resource01,2011/06/28 17:22:56.913,Variant 1,1,Internet,General,,Resource01,task-29445,complete,Group 1
case-7817,T12 Check document X request unlicensed,Resource01,2011/06/28 17:23:46.983,Variant 1,1,Internet,General,,Resource01,task-29920,complete,Group 4
case-7817,T14 Determine document X request unlicensed,Resource19,2011/07/02 00:09:31.009,Variant 1,1,Internet,General,,Resource01,task-29923,complete,EMPTY
case-7817,T15 Print document X request unlicensed,Resource01,2011/07/07 17:39:23.936,Variant 1,1,Internet,General,,Resource01,task-30638,complete,Group 2
case-7988,Confirmation of receipt,Resource13,2011/06/28 20:22:31.482,Variant 1,1,Internet,General,,Resource13,task-28354,complete,EMPTY
case-7988,T02 Check confirmation of receipt,Resource13,2011/06/28 20:23:50.267,Variant 1,1,Internet,General,,Resource13,task-30100,complete,EMPTY
case-7988,T04 Determine confirmation of receipt,Resource13,2011/06/28 20:24:27.354,Variant 1,1,Internet,General,,Resource13,task-30102,complete,EMPTY
case-7988,T05 Print and send confirmation of receipt,Resource13,2011/06/28 20:24:43.740,Variant 1,1,Internet,General,,Resource13,task-30103,complete,Group 2
case-7988,T06 Determine necessity of stop advice,Resource13,2011/06/28 20:25:04.502,Variant 1,1,Internet,General,,Resource13,task-30101,complete,Group 1
case-7988,T10 Determine necessity to stop indication,Resource13,2011/06/28 20:25:23.478,Variant 1,1,Internet,General,,Resource13,task-30104,complete,Group 1
case-7988,T11 Create document X request unlicensed,Resource13,2011/06/28 20:33:50.587,Variant 1,1,Internet,General,,Resource13,task-30105,complete,Group 1
case-7988,T12 Check document X request unlicensed,Resource13,2011/06/28 20:34:11.175,Variant 1,1,Internet,General,,Resource13,task-30106,complete,Group 4
case-7988,T14 Determine document X request unlicensed,Resource10,2011/06/30 23:13:24.822,Variant 1,1,Internet,General,,Resource13,task-30107,complete,EMPTY
case-7988,T15 Print document X request unlicensed,admin1,2011/07/15 19:38:31.702,Variant 1,1,Internet,General,,Resource13,task-30547,complete,EMPTY
case-8921,Confirmation of receipt,Resource04,2011/08/09 20:38:23.664,Variant 1,1,Internet,General,Group 5,Resource04,task-34930,complete,EMPTY
case-8921,T02 Check confirmation of receipt,Resource04,2011/08/09 20:38:53.023,Variant 1,1,Internet,General,Group 5,Resource04,task-35933,complete,Group 4
case-8921,T04 Determine confirmation of receipt,Resource04,2011/08/09 20:39:17.208,Variant 1,1,Internet,General,Group 5,Resource04,task-35936,complete,Group 3
case-8921,T05 Print and send confirmation of receipt,Resource04,2011/08/09 20:39:35.544,Variant 1,1,Internet,General,Group 5,Resource04,task-35937,complete,Group 2
case-8921,T06 Determine necessity of stop advice,Resource04,2011/08/09 20:39:51.234,Variant 1,1,Internet,General,Group 5,Resource04,task-35934,complete,Group 1
case-8921,T10 Determine necessity to stop indication,Resource04,2011/08/09 20:40:09.569,Variant 1,1,Internet,General,Group 5,Resource04,task-35939,complete,Group 1
case-8921,T11 Create document X request unlicensed,Resource04,2011/08/09 22:31:12.429,Variant 1,1,Internet,General,Group 5,Resource04,task-35940,complete,Group 1
case-8921,T12 Check document X request unlicensed,Resource04,2011/08/09 22:31:33.293,Variant 1,1,Internet,General,Group 5,Resource04,task-35959,complete,Group 4
case-8921,T14 Determine document X request unlicensed,Resource04,2011/08/09 22:32:00.893,Variant 1,1,Internet,General,Group 5,Resource04,task-35960,complete,Group 3
case-8921,T15 Print document X request unlicensed,Resource04,2011/08/09 22:32:23.487,Variant 1,1,Internet,General,Group 5,Resource04,task-35961,complete,Group 2
case-9721,Confirmation of receipt,Resource03,2011/09/30 19:03:34.407,Variant 1,1,Internet,General,Group 8,Resource01,task-40019,complete,EMPTY
case-9721,T02 Check confirmation of receipt,Resource03,2011/09/30 19:04:01.293,Variant 1,1,Internet,General,Group 8,Resource01,task-40985,complete,Group 4
case-9721,T04 Determine confirmation of receipt,Resource10,2011/10/03 23:21:23.183,Variant 1,1,Internet,General,Group 8,Resource01,task-40987,complete,EMPTY
case-9721,T05 Print and send confirmation of receipt,Resource03,2011/10/04 17:07:12.540,Variant 1,1,Internet,General,Group 8,Resource01,task-41293,complete,EMPTY
case-9721,T06 Determine necessity of stop advice,Resource03,2011/10/04 17:07:29.503,Variant 1,1,Internet,General,Group 8,Resource01,task-40986,complete,Group 1
case-9721,T10 Determine necessity to stop indication,Resource03,2011/10/04 17:09:16.085,Variant 1,1,Internet,General,Group 8,Resource01,task-41351,complete,Group 1
case-9721,T11 Create document X request unlicensed,Resource03,2011/10/04 17:09:32.457,Variant 1,1,Internet,General,Group 8,Resource01,task-41353,complete,Group 1
case-9721,T12 Check document X request unlicensed,Resource03,2011/10/04 17:09:50.197,Variant 1,1,Internet,General,Group 8,Resource01,task-41354,complete,Group 4
case-9721,T14 Determine document X request unlicensed,Resource03,2011/10/04 17:10:06.901,Variant 1,1,Internet,General,Group 8,Resource01,task-41355,complete,Group 3
case-9721,T15 Print document X request unlicensed,Resource03,2011/10/04 17:10:22.384,Variant 1,1,Internet,General,Group 8,Resource01,task-41356,complete,Group 2
case-9746,Confirmation of receipt,Resource03,2011/10/03 18:18:35.659,Variant 1,1,Internet,General,Group 8,Resource01,task-40246,complete,EMPTY
case-9746,T02 Check confirmation of receipt,Resource03,2011/10/03 18:18:57.330,Variant 1,1,Internet,General,Group 8,Resource01,task-41195,complete,Group 4
case-9746,T04 Determine confirmation of receipt,Resource03,2011/10/04 17:12:56.342,Variant 1,1,Internet,General,Group 8,Resource01,task-41197,complete,EMPTY
case-9746,T05 Print and send confirmation of receipt,Resource03,2011/10/04 17:13:14.094,Variant 1,1,Internet,General,Group 8,Resource01,task-41357,complete,Group 2
case-9746,T06 Determine necessity of stop advice,Resource03,2011/10/04 17:13:29.252,Variant 1,1,Internet,General,Group 8,Resource01,task-41196,complete,Group 1
case-9746,T10 Determine necessity to stop indication,Resource03,2011/10/04 17:13:59.373,Variant 1,1,Internet,General,Group 8,Resource01,task-41358,complete,Group 1
case-9746,T11 Create document X request unlicensed,Resource03,2011/10/04 17:14:15.302,Variant 1,1,Internet,General,Group 8,Resource01,task-41359,complete,Group 1
case-9746,T12 Check document X request unlicensed,Resource03,2011/10/04 17:14:33.525,Variant 1,1,Internet,General,Group 8,Resource01,task-41360,complete,Group 4
case-9746,T14 Determine document X request unlicensed,Resource03,2011/10/04 17:14:52.889,Variant 1,1,Internet,General,Group 8,Resource01,task-41361,complete,Group 3
case-9746,T15 Print document X request unlicensed,Resource03,2011/10/04 17:15:07.376,Variant 1,1,Internet,General,Group 8,Resource01,task-41363,complete,Group 2
case-9791,Confirmation of receipt,Resource03,2011/10/04 18:56:59.202,Variant 1,1,Internet,General,Group 8,Resource01,task-40685,complete,EMPTY
case-9791,T02 Check confirmation of receipt,Resource03,2011/10/04 18:57:19.621,Variant 1,1,Internet,General,Group 8,Resource01,task-41494,complete,Group 4
case-9791,T04 Determine confirmation of receipt,Resource10,2011/10/05 21:39:46.563,Variant 1,1,Internet,General,Group 8,Resource01,task-41496,complete,EMPTY
case-9791,T05 Print and send confirmation of receipt,Resource03,2011/10/05 23:06:38.330,Variant 1,1,Internet,General,Group 8,Resource01,task-41750,complete,EMPTY
case-9791,T06 Determine necessity of stop advice,Resource03,2011/10/05 23:06:52.563,Variant 1,1,Internet,General,Group 8,Resource01,task-41495,complete,Group 1
case-9791,T10 Determine necessity to stop indication,Resource03,2011/10/05 23:07:14.153,Variant 1,1,Internet,General,Group 8,Resource01,task-41787,complete,Group 1
case-9791,T11 Create document X request unlicensed,Resource03,2011/10/05 23:07:29.219,Variant 1,1,Internet,General,Group 8,Resource01,task-41788,complete,Group 1
case-9791,T12 Check document X request unlicensed,Resource03,2011/10/05 23:07:44.418,Variant 1,1,Internet,General,Group 8,Resource01,task-41789,complete,Group 4
case-9791,T14 Determine document X request unlicensed,Resource03,2011/10/05 23:08:00.214,Variant 1,1,Internet,General,Group 8,Resource01,task-41791,complete,Group 3
case-9791,T15 Print document X request unlicensed,Resource03,2011/10/05 23:08:13.420,Variant 1,1,Internet,General,Group 8,Resource01,task-41792,complete,Group 2
case-9793,Confirmation of receipt,Resource03,2011/10/04 19:26:13.158,Variant 1,1,Internet,General,Group 8,Resource01,task-40689,complete,EMPTY
case-9793,T02 Check confirmation of receipt,Resource03,2011/10/04 19:27:01.407,Variant 1,1,Internet,General,Group 8,Resource01,task-41505,complete,Group 4
case-9793,T04 Determine confirmation of receipt,Resource10,2011/10/05 21:41:58.942,Variant 1,1,Internet,General,Group 8,Resource01,task-41507,complete,EMPTY
case-9793,T05 Print and send confirmation of receipt,Resource03,2011/10/05 23:08:39.793,Variant 1,1,Internet,General,Group 8,Resource01,task-41751,complete,EMPTY
case-9793,T06 Determine necessity of stop advice,Resource03,2011/10/05 23:08:54.142,Variant 1,1,Internet,General,Group 8,Resource01,task-41506,complete,Group 1
case-9793,T10 Determine necessity to stop indication,Resource03,2011/10/05 23:09:17.340,Variant 1,1,Internet,General,Group 8,Resource01,task-41793,complete,Group 1
case-9793,T11 Create document X request unlicensed,Resource03,2011/10/05 23:09:32.391,Variant 1,1,Internet,General,Group 8,Resource01,task-41794,complete,Group 1
case-9793,T12 Check document X request unlicensed,Resource03,2011/10/05 23:09:47.347,Variant 1,1,Internet,General,Group 8,Resource01,task-41796,complete,Group 4
case-9793,T14 Determine document X request unlicensed,Resource03,2011/10/05 23:10:04.500,Variant 1,1,Internet,General,Group 8,Resource01,task-41797,complete,Group 3
case-9793,T15 Print document X request unlicensed,Resource03,2011/10/05 23:10:19.089,Variant 1,1,Internet,General,Group 8,Resource01,task-41798,complete,Group 2
case-4518,Confirmation of receipt,Resource05,2010/12/06 20:09:48.632,Variant 7,7,Internet,General,,Resource05,task-1950,complete,EMPTY
case-4518,T02 Check confirmation of receipt,Resource05,2010/12/06 20:10:28.555,Variant 7,7,Internet,General,,Resource05,task-2884,complete,Group 4
case-4518,T04 Determine confirmation of receipt,Resource05,2010/12/06 20:11:12.638,Variant 7,7,Internet,General,,Resource05,task-2886,complete,Group 3
case-4518,T06 Determine necessity of stop advice,Resource05,2010/12/06 20:11:52.086,Variant 7,7,Internet,General,,Resource05,task-2885,complete,Group 1
case-4518,T10 Determine necessity to stop indication,Resource05,2010/12/06 20:12:27.556,Variant 7,7,Internet,General,,Resource05,task-2888,complete,Group 1
case-4518,T05 Print and send confirmation of receipt,Resource05,2010/12/06 20:13:36.416,Variant 7,7,Internet,General,,Resource05,task-2887,complete,Group 2
case-4518,T11 Create document X request unlicensed,Resource05,2010/12/06 20:19:56.774,Variant 7,7,Internet,General,,Resource05,task-2891,complete,EMPTY
case-4518,T12 Check document X request unlicensed,Resource05,2010/12/13 18:58:10.924,Variant 7,7,Internet,General,,Resource05,task-2907,complete,Group 4
case-4518,T14 Determine document X request unlicensed,Resource05,2010/12/13 18:58:45.641,Variant 7,7,Internet,General,,Resource05,task-3757,complete,Group 3
case-4518,T15 Print document X request unlicensed,Resource05,2010/12/13 19:05:15.164,Variant 7,7,Internet,General,,Resource05,task-3758,complete,Group 2
case-6070,Confirmation of receipt,Resource02,2011/02/23 21:21:43.483,Variant 8,8,Internet,General,,Resource02,task-12988,complete,EMPTY
case-6070,T02 Check confirmation of receipt,Resource02,2011/02/23 21:22:41.433,Variant 8,8,Internet,General,,Resource02,task-13853,complete,Group 4
case-6070,T06 Determine necessity of stop advice,Resource02,2011/02/23 21:23:23.308,Variant 8,8,Internet,General,,Resource02,task-13854,complete,Group 1
case-6070,T04 Determine confirmation of receipt,Resource19,2011/02/28 17:35:24.034,Variant 8,8,Internet,General,,Resource02,task-13855,complete,EMPTY
case-6070,T05 Print and send confirmation of receipt,admin1,2011/03/01 18:41:41.624,Variant 8,8,Internet,General,,Resource02,task-14332,complete,Group 2
case-6070,T10 Determine necessity to stop indication,Resource02,2011/03/09 23:13:26.588,Variant 8,8,Internet,General,,Resource02,task-13856,complete,Group 1
case-6070,T11 Create document X request unlicensed,Resource02,2011/03/09 23:39:16.401,Variant 8,8,Internet,General,,Resource02,task-15636,complete,Group 1
case-6070,T12 Check document X request unlicensed,Resource02,2011/03/09 23:39:31.110,Variant 8,8,Internet,General,,Resource02,task-15639,complete,Group 4
case-6070,T14 Determine document X request unlicensed,Resource02,2011/03/09 23:39:45.537,Variant 8,8,Internet,General,,Resource02,task-15641,complete,Group 3
case-6070,T15 Print document X request unlicensed,Resource02,2011/03/09 23:40:03.379,Variant 8,8,Internet,General,,Resource02,task-15642,complete,Group 2
case-9921,Confirmation of receipt,Resource09,2011/11/01 00:22:24.741,Variant 9,9,Internet,General,Group 5,Resource04,task-41704,complete,EMPTY
case-9921,T02 Check confirmation of receipt,Resource09,2011/11/01 00:23:40.966,Variant 9,9,Internet,General,Group 5,Resource04,task-45243,complete,Group 4
case-9921,T04 Determine confirmation of receipt,Resource09,2011/11/01 00:25:26.050,Variant 9,9,Internet,General,Group 5,Resource04,task-45245,complete,Group 3
case-9921,T06 Determine necessity of stop advice,Resource09,2011/11/01 00:25:52.415,Variant 9,9,Internet,General,Group 5,Resource04,task-45244,complete,Group 1
case-9921,T05 Print and send confirmation of receipt,Resource09,2011/11/01 00:26:18.131,Variant 9,9,Internet,General,Group 5,Resource04,task-45249,complete,Group 2
case-9921,T10 Determine necessity to stop indication,Resource09,2011/11/01 00:30:16.685,Variant 9,9,Internet,General,Group 5,Resource04,task-45250,complete,Group 1
case-9921,T11 Create document X request unlicensed,Resource09,2011/11/01 00:51:33.320,Variant 9,9,Internet,General,Group 5,Resource04,task-45251,complete,Group 1
case-9921,T12 Check document X request unlicensed,Resource04,2011/11/01 01:16:03.351,Variant 9,9,Internet,General,Group 5,Resource04,task-45261,complete,EMPTY
case-9921,T14 Determine document X request unlicensed,Resource04,2011/11/01 01:16:26.975,Variant 9,9,Internet,General,Group 5,Resource04,task-45269,complete,Group 3
case-9921,T15 Print document X request unlicensed,admin1,2011/11/07 21:32:52.208,Variant 9,9,Internet,General,Group 5,Resource04,task-45270,complete,EMPTY
case-4623,Confirmation of receipt,Resource07,2010/12/07 18:07:53.862,Variant 3,3,Internet,General,,Resource07,task-2631,complete,EMPTY
case-4623,T06 Determine necessity of stop advice,Resource07,2010/12/07 18:11:47.505,Variant 3,3,Internet,General,,Resource07,task-3051,complete,Group 1
case-4623,T10 Determine necessity to stop indication,Resource07,2010/12/07 18:23:21.902,Variant 3,3,Internet,General,,Resource07,task-3053,complete,Group 1
case-4623,T02 Check confirmation of receipt,Resource19,2010/12/07 23:30:37.692,Variant 3,3,Internet,General,,Resource07,task-3050,complete,EMPTY
case-4623,T04 Determine confirmation of receipt,Resource10,2010/12/08 01:43:51.518,Variant 3,3,Internet,General,,Resource07,task-3122,complete,Group 3
case-4623,T05 Print and send confirmation of receipt,admin1,2010/12/08 18:38:23.535,Variant 3,3,Internet,General,,Resource07,task-3165,complete,Group 2
case-4623,T11 Create document X request unlicensed,Resource07,2010/12/10 17:11:58.211,Variant 3,3,Internet,General,,Resource07,task-3057,complete,Group 1
case-4623,T12 Check document X request unlicensed,Resource19,2010/12/10 17:46:30.628,Variant 3,3,Internet,General,,Resource07,task-3525,complete,Group 4
case-4623,T14 Determine document X request unlicensed,Resource07,2010/12/10 18:36:37.075,Variant 3,3,Internet,General,,Resource07,task-3540,complete,Group 3
case-4623,T15 Print document X request unlicensed,Resource07,2010/12/10 18:36:47.840,Variant 3,3,Internet,General,,Resource07,task-3552,complete,Group 2
case-7535,Confirmation of receipt,Resource08,2011/05/19 22:18:29.277,Variant 3,3,Desk,General,,Resource08,task-25174,complete,Group 1
case-7535,T06 Determine necessity of stop advice,Resource08,2011/05/19 22:19:10.571,Variant 3,3,Desk,General,,Resource08,task-25759,complete,Group 1
case-7535,T10 Determine necessity to stop indication,Resource08,2011/05/19 22:19:34.284,Variant 3,3,Desk,General,,Resource08,task-25761,complete,Group 1
case-7535,T02 Check confirmation of receipt,Resource08,2011/05/19 22:20:39.344,Variant 3,3,Desk,General,,Resource08,task-25758,complete,EMPTY
case-7535,T04 Determine confirmation of receipt,Resource08,2011/05/19 22:21:11.536,Variant 3,3,Desk,General,,Resource08,task-25763,complete,Group 3
case-7535,T05 Print and send confirmation of receipt,Resource08,2011/05/19 22:21:55.516,Variant 3,3,Desk,General,,Resource08,task-25764,complete,EMPTY
case-7535,T11 Create document X request unlicensed,Resource08,2011/05/20 17:12:28.197,Variant 3,3,Desk,General,,Resource08,task-25762,complete,Group 1
case-7535,T12 Check document X request unlicensed,Resource04,2011/05/20 18:44:33.248,Variant 3,3,Desk,General,,Resource08,task-25813,complete,EMPTY
case-7535,T14 Determine document X request unlicensed,Resource08,2011/05/20 18:45:30.738,Variant 3,3,Desk,General,,Resource08,task-25824,complete,Group 3
case-7535,T15 Print document X request unlicensed,admin1,2011/05/27 17:10:16.853,Variant 3,3,Desk,General,,Resource08,task-25825,complete,EMPTY
case-6319,Confirmation of receipt,Resource04,2011/03/07 22:36:57.093,Variant 2,2,Internet,General,,Resource04,task-15317,complete,Group 1
case-6319,T02 Check confirmation of receipt,Resource04,2011/03/07 22:48:25.453,Variant 2,2,Internet,General,,Resource04,task-15325,complete,Group 4
case-6319,T06 Determine necessity of stop advice,Resource04,2011/03/07 22:48:36.190,Variant 2,2,Internet,General,,Resource04,task-15326,complete,Group 1
case-6319,T10 Determine necessity to stop indication,Resource04,2011/03/07 22:48:57.793,Variant 2,2,Internet,General,,Resource04,task-15334,complete,Group 1
case-6319,T04 Determine confirmation of receipt,Resource04,2011/03/07 22:52:06.444,Variant 2,2,Internet,General,,Resource04,task-15333,complete,Group 3
case-6319,T05 Print and send confirmation of receipt,Resource04,2011/03/07 22:52:16.702,Variant 2,2,Internet,General,,Resource04,task-15339,complete,Group 2
case-6319,T11 Create document X request unlicensed,Resource04,2011/03/07 22:52:25.633,Variant 2,2,Internet,General,,Resource04,task-15335,complete,Group 1
case-6319,T12 Check document X request unlicensed,Resource04,2011/03/07 22:52:50.533,Variant 2,2,Internet,General,,Resource04,task-15341,complete,Group 4
case-6319,T14 Determine document X request unlicensed,Resource10,2011/03/08 01:51:33.418,Variant 2,2,Internet,General,,Resource04,task-15342,complete,EMPTY
case-6319,T15 Print document X request unlicensed,admin1,2011/03/09 20:40:42.914,Variant 2,2,Internet,General,,Resource04,task-15399,complete,EMPTY
case-9407,Confirmation of receipt,Resource03,2011/09/20 00:39:59.355,Variant 2,2,Internet,General,Group 8,Resource01,task-38163,complete,EMPTY
case-9407,T02 Check confirmation of receipt,Resource03,2011/09/20 00:41:01.252,Variant 2,2,Internet,General,Group 8,Resource01,task-39495,complete,Group 4
case-9407,T06 Determine necessity of stop advice,Resource03,2011/09/20 00:42:22.882,Variant 2,2,Internet,General,Group 8,Resource01,task-39496,complete,Group 1
case-9407,T10 Determine necessity to stop indication,Resource03,2011/09/20 00:42:42.075,Variant 2,2,Internet,General,Group 8,Resource01,task-39498,complete,Group 1
case-9407,T04 Determine confirmation of receipt,Resource10,2011/09/26 05:23:18.352,Variant 2,2,Internet,General,Group 8,Resource01,task-39497,complete,EMPTY
case-9407,T05 Print and send confirmation of receipt,Resource03,2011/09/26 16:58:37.903,Variant 2,2,Internet,General,Group 8,Resource01,task-40236,complete,EMPTY
case-9407,T11 Create document X request unlicensed,Resource03,2011/09/26 17:11:04.340,Variant 2,2,Internet,General,Group 8,Resource01,task-39499,complete,Group 1
case-9407,T12 Check document X request unlicensed,Resource03,2011/09/26 17:11:43.179,Variant 2,2,Internet,General,Group 8,Resource01,task-40258,complete,Group 4
case-9407,T14 Determine document X request unlicensed,Resource03,2011/09/26 17:12:03.930,Variant 2,2,Internet,General,Group 8,Resource01,task-40259,complete,Group 3
case-9407,T15 Print document X request unlicensed,Resource03,2011/09/26 17:12:19.803,Variant 2,2,Internet,General,Group 8,Resource01,task-40260,complete,Group 2
case-9574,Confirmation of receipt,Resource03,2011/09/26 22:40:40.421,Variant 2,2,Internet,General,Group 8,Resource01,task-39083,complete,EMPTY
case-9574,T02 Check confirmation of receipt,Resource03,2011/09/26 22:40:59.042,Variant 2,2,Internet,General,Group 8,Resource01,task-40491,complete,Group 4
case-9574,T06 Determine necessity of stop advice,Resource03,2011/09/26 22:46:14.377,Variant 2,2,Internet,General,Group 8,Resource01,task-40492,complete,Group 1
case-9574,T10 Determine necessity to stop indication,Resource03,2011/09/26 22:46:34.333,Variant 2,2,Internet,General,Group 8,Resource01,task-40507,complete,Group 1
case-9574,T04 Determine confirmation of receipt,Resource10,2011/09/27 22:01:18.292,Variant 2,2,Internet,General,Group 8,Resource01,task-40493,complete,Group 3
case-9574,T05 Print and send confirmation of receipt,Resource03,2011/09/27 22:44:05.636,Variant 2,2,Internet,General,Group 8,Resource01,task-40652,complete,Group 2
case-9574,T11 Create document X request unlicensed,Resource03,2011/09/27 22:47:55.209,Variant 2,2,Internet,General,Group 8,Resource01,task-40509,complete,Group 1
case-9574,T12 Check document X request unlicensed,Resource03,2011/09/27 22:48:13.801,Variant 2,2,Internet,General,Group 8,Resource01,task-40673,complete,Group 4
case-9574,T14 Determine document X request unlicensed,Resource03,2011/09/27 22:48:37.187,Variant 2,2,Internet,General,Group 8,Resource01,task-40674,complete,Group 3
case-9574,T15 Print document X request unlicensed,Resource03,2011/09/27 22:48:52.322,Variant 2,2,Internet,General,Group 8,Resource01,task-40675,complete,Group 2
case-7305,Confirmation of receipt,Resource15,2011/05/27 19:46:44.277,Variant 10,10,Internet,General,,Resource15,task-22969,complete,EMPTY
case-7305,T06 Determine necessity of stop advice,Resource15,2011/05/27 19:47:03.473,Variant 10,10,Internet,General,,Resource15,task-26701,complete,Group 1
case-7305,T02 Check confirmation of receipt,Resource15,2011/05/27 19:47:20.156,Variant 10,10,Internet,General,,Resource15,task-26700,complete,Group 4
case-7305,T04 Determine confirmation of receipt,Resource15,2011/05/27 19:47:34.696,Variant 10,10,Internet,General,,Resource15,task-26705,complete,Group 3
case-7305,T05 Print and send confirmation of receipt,Resource15,2011/05/27 19:47:47.149,Variant 10,10,Internet,General,,Resource15,task-26706,complete,Group 2
case-7305,T10 Determine necessity to stop indication,Resource15,2011/05/27 19:48:12.185,Variant 10,10,Internet,General,,Resource15,task-26704,complete,Group 1
case-7305,T11 Create document X request unlicensed,Resource15,2011/05/27 20:06:46.107,Variant 10,10,Internet,General,,Resource15,task-26707,complete,Group 1
case-7305,T12 Check document X request unlicensed,Resource15,2011/05/27 20:06:59.586,Variant 10,10,Internet,General,,Resource15,task-26719,complete,Group 4
case-7305,T14 Determine document X request unlicensed,Resource15,2011/05/27 20:07:11.856,Variant 10,10,Internet,General,,Resource15,task-26720,complete,Group 3
case-7305,T15 Print document X request unlicensed,admin1,2011/06/10 00:49:33.600,Variant 10,10,Internet,General,,Resource15,task-26721,complete,EMPTY
case-9776,Confirmation of receipt,Resource05,2011/10/04 21:55:53.460,Variant 11,11,Internet,General,Group 5,Resource05,task-40567,complete,EMPTY
case-9776,T06 Determine necessity of stop advice,Resource05,2011/10/04 21:56:52.113,Variant 11,11,Internet,General,Group 5,Resource05,task-41549,complete,Group 1
case-9776,T02 Check confirmation of receipt,Resource05,2011/10/04 21:57:31.604,Variant 11,11,Internet,General,Group 5,Resource05,task-41548,complete,Group 4
case-9776,T04 Determine confirmation of receipt,Resource05,2011/10/04 21:57:55.358,Variant 11,11,Internet,General,Group 5,Resource05,task-41551,complete,Group 3
